time,msg,codes,model,short_width,long_width,gap_limit,reset_limit,lengthBits,hex_data,binary_data,rowCount
@0.023186s,,,Unknown1,500.000,500.000,7000.000,11000.000,156,AAAAAAAAAAAAAAAA2DD4075B05012A00F1780220,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111000101111000000000100010,1
@0.023205s,,,Unknown1,500.000,500.000,7000.000,11000.000,156,AAAAAAAAAAAAAAAA2DD4075B05012A00F1780220,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111000101111000000000100010,1
@0.023177s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F278022C,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001001111000000000100010110,1
@0.023189s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F278022C,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001001111000000000100010110,1
@0.023204s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F278022C,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001001111000000000100010110,1
@0.164271s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.023146s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F278022C,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001001111000000000100010110,1
@0.023153s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F278022C,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001001111000000000100010110,1
@0.033278s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.045629s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.154233s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.154234s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.164271s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.055842s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023198s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023196s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023204s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023205s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.055704s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.055819s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.164274s,,,Unknown1,500.000,500.000,7000.000,11000.000,162,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C800009800,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000000001001100000,1
@0.056284s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023172s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F57802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101010111100000000010110100,1
@0.023206s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023212s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023158s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F67802D0,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111011001111000000000101101000,1
@0.023200s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023173s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F67802D0,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111011001111000000000101101000,1
@0.023164s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F67802D0,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111011001111000000000101101000,1
@0.033358s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F67802D0,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111011001111000000000101101000,1
@0.023229s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780044,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000001010000000100110010000000010000000001111000000000000100010,1
@0.033277s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F67802D0,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111011001111000000000101101000,1
@0.164294s,,,Unknown1,500.000,500.000,7000.000,11000.000,163,AAAAAAAAAAAAAAAA2DD4DCC61A8864646400001640,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110001100001101010001000011001000110010001100100000000000000000000010110010,1
@0.023136s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F67802D0,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111011001111000000000101101000,1
@0.023199s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F67802D0,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111011001111000000000101101000,1
@0.046496s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAAFDD7EEA005010A00F3F9EDBD,10101010101010101010101010101010101010101010101010101010101010101111110111010111111011101010000000000101000000010000101000000000111100111111100111101101101111,1
@0.154169s,,,Unknown1,500.000,500.000,7000.000,11000.000,141,AAAAAAAAAAAAAAAA2DD4EEA06510461E0000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010001000001000110000111100000000000000,1
@0.046108s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC05013200FC780080,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000000010100000001001100100000000011111100011110000000000010000,1
@0.154168s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.046648s,,,Unknown1,500.000,500.000,7000.000,11000.000,155,AAAAAAAAAAAAAAAA2DD4DCCC0A013200F2780080,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000001010000000010011001000000000111100100111100000000000100,1
@0.154177s,,,Unknown1,500.000,500.000,7000.000,11000.000,141,AAAAAAAAAAAAAAAA2DD4DCCC6A30461E0000,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100011000001000110000111100000000000000,1
@0.154185s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.154170s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA6DFFDCCC6A20C8C8CB82FF9D,101010101010101010101010101010101010101010101010101010101010101001101101111111111101110011001100011010100010000011001000110010001100101110000010111111111,2
@0.154185s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA6DF7DCCC6A20C8C8EB8EFF9D,101010101010101010101010101010101010101010101010101010101010101001101101111101111101110011001100011010100010000011001000110010001110101110001110111111111,2
@0.154204s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DF7DCCC6A20C8C8EB9DFE9D,101010101010101010101010101010101010101010101010101010101010101000101101111101111101110011001100011010100010000011001000110010001110101110011101111111101,2
@0.045756s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DFFDCCC0A013200ED7AEE9D,101010101010101010101010101010101010101010101010101010101010101000101101111111111101110011001100000010100000000100110010000000001110110101111010111011101001110,1
@0.023102s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAAEDFE075B0A013000E6F9EFBD,10101010101010101010101010101010101010101010101010101010101010101110110111111110000001110101101100001010000000010011000000000000111001101111100111101111101111,1
@0.023102s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.164284s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.045882s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC0A013200E9780094,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000010100000000100110010000000001110100101111000000000001001010,1
@0.045871s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAAEDDDDCCC0A013200E9780094,101010101010101010101010101010101010101010101010101010101010101011101101110111011101110011001100000010100000000100110010000000001110100101111000000000001001010,1
@0.046256s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAAADD5DCCC0A013200E9780094,101010101010101010101010101010101010101010101010101010101010101010101101110101011101110011001100000010100000000100110010000000001110100101111000000000001001010,1
@0.056254s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAAADD5DCCC0A013200E9780094,101010101010101010101010101010101010101010101010101010101010101010101101110101011101110011001100000010100000000100110010000000001110100101111000000000001001010,1
@0.055525s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.164307s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.129780s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.021642s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC0A013200EA780090,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000000101000000001001100100000000011101010011110000000000010010,1
@0.022377s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC0A013200EA780090,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000000101000000001001100100000000011101010011110000000000010010,1
@0.040634s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E1780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000010111100000000010001010,1
@0.023056s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4075B05011E00F7780220,1010101010101010101010101010101010101010101010101010101010101010001011011101010000000111010110110000010100000001000111100000000011110111011110000000001000100,1
@0.023055s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.154189s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.023062s,,,Unknown1,500.000,500.000,7000.000,11000.000,157,AAAAAAAAAAAAAAAA2DD4075B05011E00F7780220,1010101010101010101010101010101010101010101010101010101010101010001011011101010000000111010110110000010100000001000111100000000011110111011110000000001000100,1
@0.023062s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023063s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023068s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023067s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.154215s,,,Unknown1,500.000,500.000,7000.000,11000.000,152,AAAAAAAAAAAAAAAA2DD4F998D441919190002C,10101010101010101010101010101010101010101010101010101010101010100010110111010100111110011001100011010100010000011001000110010001100100000000000000101100,2
@0.055892s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.154193s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.164263s,,,Unknown1,500.000,500.000,7000.000,11000.000,154,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000B00,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000101100,2
@0.154193s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.023061s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.154190s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.046292s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.154164s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.154191s,,,Unknown1,500.000,500.000,7000.000,11000.000,153,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8001600,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000101100,2
@0.045986s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.023060s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023065s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.308325s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.416316s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.308028s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.023066s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.154168s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.023066s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023069s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.023073s,,,Unknown1,500.000,500.000,7000.000,11000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.045880s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154158s,,,Unknown1,500.000,500.000,7000.000,11000.000,150,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80010,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000100,2
@0.046486s,,,Unknown1,500.000,500.000,7000.000,11000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
